SP,lat,lon,seafloor_depth_m,max_amplitude,mean_envelope,mean_inst_freq_hz,mean_cosine_phase,fault_likelihood,horizon_1_depth_m,horizon_2_depth_m,horizon_3_depth_m
2131,39.88973048,-71.07412932,607.5,39.82453350501174,1.6490451122953453,86.37081437988826,0.006014971199056863,0.18055555555555555,693.0,725.25,769.5
2131,39.88973048,-71.07412932,608.25,39.22465979609518,1.6288646546361323,86.36889252088243,0.0070044423319441775,0.1813953488372093,693.0,725.25,769.5
2131,39.88973048,-71.07412932,608.25,39.08196421830122,1.6136638553645901,85.99722139384761,-0.009096043096717358,0.17674418604651163,693.0,725.25,769.5
2132,39.88963067,-71.07414198,608.25,39.71506069474522,1.5996314811177463,86.54558744971693,0.00024899283627094384,0.16279069767441862,693.0,726.0,769.5
2132,39.88963067,-71.07414198,608.25,39.71781726113009,1.595927588955774,88.38547381073684,0.009138076450843153,0.14883720930232558,693.0,726.0,769.5
2132,39.88963067,-71.07414198,608.25,41.03043952717744,1.5865724842239832,86.92029564786569,-0.004924837546229986,0.1813953488372093,693.75,726.0,769.5
2133,39.88952803,-71.07415585,609.0,40.282111305432885,1.583417682885006,88.94363358729258,0.0013493334471756855,0.205607476635514,693.75,726.0,769.5
2133,39.88952803,-71.07415585,609.0,39.89880601440245,1.583939608303521,85.99850242648064,0.006093753239740343,0.19626168224299065,693.75,726.0,769.5
2133,39.88952803,-71.07415585,609.0,41.10481145131127,1.5894057542457698,84.70529741940886,0.0011936578993053614,0.2102803738317757,693.75,726.0,769.5
2133,39.88952803,-71.07415585,609.0,42.37570589265457,1.5919956215787736,86.35445408054456,-0.004104833311214523,0.2383177570093458,693.75,726.0,769.5
2134,39.88942847,-71.0741669,609.0,41.607700260443465,1.6083670667092482,87.64366504584312,-0.00605683166369106,0.2383177570093458,693.75,726.0,769.5
2134,39.88942847,-71.0741669,609.0,41.02612322359166,1.6202752055312808,88.93417720980642,0.012153827293569229,0.2186046511627907,693.75,726.0,770.2499999999999
2134,39.88942847,-71.0741669,609.0,40.41469388274861,1.6227372029717575,88.56870400607389,0.006320885750808343,0.21395348837209302,693.75,726.0,770.2499999999999
2135,39.88933253,-71.07417437,609.0,39.168477015815036,1.6208124380160536,89.12129386184235,-0.004516730906505512,0.19069767441860466,693.75,726.0,770.2499999999999
2135,39.88933253,-71.07417437,609.0,38.10871481476238,1.6114503677070047,88.2033034514207,-0.004560881167179175,0.1813953488372093,693.75,726.0,770.2499999999999
2135,39.88933253,-71.07417437,609.0,38.167706702915794,1.620987384358221,89.86057359760972,-0.0006593432922800236,0.19069767441860466,693.75,726.75,770.2499999999999
2135,39.88933253,-71.07417437,609.0,39.71918536196751,1.6406364304423768,89.32327852079207,0.012781164218061884,0.21395348837209302,694.5,726.75,770.2499999999999
2136,39.88923427,-71.07418198,609.0,41.331026857342245,1.6561933615521827,89.15484081781537,0.014599622035540188,0.2186046511627907,694.5,726.75,770.2499999999999
2136,39.88923427,-71.07418198,609.0,42.648510831176445,1.6577445400431516,87.69191298054893,0.01080861622383451,0.22790697674418606,694.5,726.75,770.2499999999999
2136,39.88923427,-71.07418198,609.0,42.26639596762387,1.66346844599366,89.169941004369,0.005363679316797569,0.23255813953488372,694.5,726.75,770.2499999999999
2136,39.88923427,-71.07418198,609.0,42.682710397632434,1.682429864940827,89.00095153016665,0.0001324856506897167,0.25116279069767444,694.5,726.75,770.2499999999999
2137,39.88913227,-71.07417757,609.0,44.0864912537232,1.692457209656159,88.56902212014491,-0.007305836685420501,0.24186046511627907,694.5,726.75,770.2499999999999
2137,39.88913227,-71.07417757,609.0,45.24940446931099,1.7075800808533779,90.78847651144932,-0.003731147097329474,0.24186046511627907,694.5,726.75,770.2499999999999
2137,39.88913227,-71.07417757,609.0,44.55359581641227,1.727925588763455,88.76368364669635,-0.0001481007971887402,0.22790697674418606,694.5,726.75,770.2499999999999
2138,39.88902705,-71.07417602,609.0,43.44532792353423,1.7420796657850537,88.75180969444418,-0.0024005709845914087,0.2372093023255814,694.5,726.75,770.2499999999999
2138,39.88902705,-71.07417602,609.75,42.118452197629594,1.7278554760685518,88.18923506806753,0.009015656089708508,0.21962616822429906,694.5,726.75,770.2499999999999
2138,39.88902705,-71.07417602,609.75,40.501247053891106,1.696648865831012,87.64585831260972,0.0036302190316076697,0.2383177570093458,694.5,726.75,770.2499999999999
2138,39.88902705,-71.07417602,609.75,41.052910231170564,1.6992750611890526,89.13789293522503,0.0034306829144972284,0.23255813953488372,694.5,726.75,771.0
2139,39.88891708,-71.07416718,609.75,41.09109015639528,1.7198600889468063,88.44309424426751,0.011504631434707561,0.2186046511627907,694.5,727.5,771.0
2139,39.88891708,-71.07416718,609.75,41.70605417412694,1.7339999270207913,87.55951236658218,0.011702062949868882,0.2,694.5,727.5,771.0
2139,39.88891708,-71.07416718,609.75,41.92872462444718,1.72829395226492,87.41725849631018,0.0009801270955001778,0.22325581395348837,694.5,727.5,771.0
2139,39.88891708,-71.07416718,610.5,41.12655495809842,1.7170488215411766,87.26463864990289,-0.0076653794674195145,0.2102803738317757,694.5,727.5,771.0
2140,39.88881087,-71.07416182,610.5,40.36235135003251,1.6946523286252522,88.0187103044139,-0.012554047619644683,0.2102803738317757,695.25,731.25,771.0
2140,39.88881087,-71.07416182,610.5,41.055155147069314,1.665927092460805,88.21361490590708,0.0009647303259517901,0.205607476635514,695.25,731.25,771.0
2140,39.88881087,-71.07416182,610.5,41.97490438710065,1.6404073881420331,88.95760819421662,0.009124375180351892,0.19158878504672897,695.25,731.25,771.0
2140,39.88881087,-71.07416182,610.5,41.852090471561226,1.6361079656779425,91.540177788853,0.012489854711431561,0.21962616822429906,695.25,731.25,771.0
2141,39.88870115,-71.074158,611.25,39.866320045441945,1.6402157193322613,91.00585299764435,0.011765093662320106,0.215962441314554,695.25,731.25,771.0
2141,39.88870115,-71.074158,612.0,38.6615522042413,1.6505816729249179,91.50518514995048,0.007116309060527791,0.2358490566037736,696.0,731.25,771.0
2141,39.88870115,-71.074158,612.0,38.73264642990409,1.6560214712149572,88.23293759583656,0.009158713844146453,0.24056603773584906,696.0,732.0,771.0
2141,39.88870115,-71.074158,612.0,38.39898129728524,1.6625185271506533,88.58846282534553,0.009532115458327155,0.23113207547169812,696.0,732.0,771.0
2142,39.88859087,-71.07414667,612.0,38.66522717386417,1.6839987987296203,89.85876403107565,0.010615228252367041,0.22169811320754718,696.0,732.0,771.0
2142,39.88859087,-71.07414667,612.0,39.14154084724601,1.7016939957766053,89.11483439239663,0.006354898664032913,0.22169811320754718,696.0,732.0,771.0
2142,39.88859087,-71.07414667,612.75,39.392040567530856,1.7137798673015208,90.39217577807298,0.0023411103110425576,0.2169811320754717,696.75,732.0,771.7499999999999
2142,39.88859087,-71.07414667,612.75,39.06331073415119,1.7027855291206597,91.6656315719926,0.00741151128019602,0.21226415094339623,698.25,732.0,771.7499999999999
2143,39.88847977,-71.07413678,612.75,39.02625884163839,1.6696160994681892,92.11189423834405,0.0032662700557925255,0.23113207547169812,698.25,732.0,771.7499999999999
2143,39.88847977,-71.07413678,612.75,40.20344315120094,1.6376029423941838,90.81644642739737,0.00735596575270495,0.22169811320754718,698.25,732.0,771.7499999999999
2143,39.88847977,-71.07413678,612.75,41.60792681849343,1.6235975154883788,93.01547153782438,0.01745186275568993,0.2169811320754717,698.25,732.0,771.7499999999999
2143,39.88847977,-71.07413678,612.75,40.597108508735325,1.603716827230116,91.54040513430725,0.011341208754173715,0.16981132075471697,698.25,732.0,771.7499999999999
2144,39.88837115,-71.07413022,612.75,38.94655684650321,1.6009055140556894,91.90516024524008,-0.0069391520275915546,0.16981132075471697,698.25,732.0,771.7499999999999
2144,39.88837115,-71.07413022,612.75,39.525590013678105,1.6276496446149742,90.24971869152499,0.010260070224679436,0.17452830188679244,698.25,732.0,771.7499999999999
2144,39.88837115,-71.07413022,612.75,41.13277615527074,1.6633872036204225,91.16802675153451,0.004026605750692179,0.16981132075471697,698.25,732.0,771.7499999999999
2145,39.88826482,-71.07412573,613.5,41.26006217102505,1.6667879217384756,88.96185960260738,-0.00276802962086652,0.1895734597156398,698.25,732.0,771.7499999999999
2145,39.88826482,-71.07412573,613.5,42.020233487157974,1.6514645603092795,90.24759795345886,-0.004494499822017892,0.17061611374407584,698.25,732.0,771.7499999999999
2145,39.88826482,-71.07412573,613.5,43.62517161742505,1.6318925713325367,87.48942822483026,-0.001240174002672939,0.2132701421800948,698.25,732.0,771.7499999999999
2145,39.88826482,-71.07412573,613.5,43.66687887919363,1.6106081467167406,86.38558471725122,0.0011848747360916694,0.2037914691943128,698.25,732.0,771.7499999999999
2146,39.88815662,-71.07411777,613.5,42.38026249507831,1.6004439209416,86.01786393883638,0.0017720176106634988,0.20853080568720378,698.25,732.0,771.7499999999999
2146,39.88815662,-71.07411777,614.25,41.571835558587935,1.5818494778082244,87.8561055808818,-0.0012842594650764787,0.19523809523809524,698.25,731.25,771.7499999999999
2146,39.88815662,-71.07411777,614.25,40.963127403548064,1.568787902606153,87.30553696854886,0.003281258133557972,0.1761904761904762,698.25,731.25,771.7499999999999
2146,39.88815662,-71.07411777,614.25,41.0129413697266,1.5659453166989292,88.40976731370844,0.005498638993687726,0.17142857142857143,698.25,731.25,771.7499999999999
2147,39.888052,-71.07411187,614.25,42.03453533125271,1.5632040320246876,88.04379165075318,0.01090116363812293,0.18095238095238095,698.25,731.25,771.7499999999999
2147,39.888052,-71.07411187,614.25,42.333101602739234,1.5636029871888806,85.10538976547004,0.012986290524216381,0.2,698.25,731.25,771.7499999999999
2147,39.888052,-71.07411187,614.25,42.14586979022362,1.579588276794591,88.05011686012423,0.0013115486343567423,0.19523809523809524,698.25,731.25,771.7499999999999
2147,39.888052,-71.07411187,614.25,41.378146023783046,1.574967364787828,88.79463663187914,0.007031461806641594,0.19523809523809524,698.25,731.25,771.7499999999999
2148,39.88794587,-71.07410988,614.25,40.65910995130933,1.56797545775296,89.5549017405756,0.015536061901665683,0.20952380952380953,698.25,731.25,771.7499999999999
2148,39.88794587,-71.07410988,614.25,40.113858053103414,1.5640550280159826,89.49771380754866,0.012353090590476375,0.19047619047619047,698.25,731.25,771.7499999999999
2148,39.88794587,-71.07410988,614.25,39.80411648029213,1.575960918906245,89.14452029070765,0.00944506565625008,0.18095238095238095,698.25,731.25,771.7499999999999
2148,39.88794587,-71.07410988,614.25,39.628290053558615,1.5953041368344274,89.70008530483616,0.007075326615840739,0.18095238095238095,698.25,731.25,771.7499999999999
2149,39.88783808,-71.07410472,614.25,39.630348638411434,1.616808597133476,88.78173013173563,0.0018153053661450072,0.19523809523809524,698.25,731.25,771.7499999999999
2149,39.88783808,-71.07410472,615.75,39.88026585552959,1.6096470459787446,89.5165516205124,-0.005055755798215948,0.16346153846153846,698.25,731.25,771.7499999999999
2149,39.88783808,-71.07410472,615.75,40.69585844185157,1.6054441696369768,88.7812854288753,-0.0036555195536898213,0.20192307692307693,698.25,731.25,771.7499999999999
2150,39.8877292,-71.07410115,615.75,41.066075780302505,1.602606109026873,90.4357161166309,0.003356838140893902,0.20192307692307693,698.25,731.25,771.7499999999999
2150,39.8877292,-71.07410115,615.75,41.14849787138221,1.6059853251202507,89.70180395721633,0.008177900111334974,0.21153846153846154,698.25,731.25,771.7499999999999
2150,39.8877292,-71.07410115,615.75,41.845863474724275,1.6084149100558653,88.60094842345794,0.011262578510389087,0.1875,698.25,731.25,771.7499999999999
2150,39.8877292,-71.07410115,615.75,42.639142806621656,1.609780656570628,89.70572061977104,0.01106613102699934,0.1971153846153846,698.25,731.25,771.7499999999999
2151,39.88762018,-71.07409438,615.75,43.31800594853637,1.6224806411976354,89.52371883431663,0.005543356900638823,0.21634615384615385,698.25,731.25,771.7499999999999
2151,39.88762018,-71.07409438,615.75,44.01217711922257,1.6457802814461846,87.3192390897862,-0.0006296765071825977,0.21634615384615385,698.25,731.25,771.7499999999999
2151,39.88762018,-71.07409438,615.75,43.96258153957621,1.6558929414132495,88.97377721417678,-0.0019956730939256523,0.1971153846153846,698.25,731.25,771.7499999999999
2151,39.88762018,-71.07409438,615.75,43.063894285614246,1.6564246388273343,89.34130160825528,-0.0007874386031747983,0.19230769230769232,698.25,731.25,771.7499999999999
2152,39.8875119,-71.07408972,615.75,40.02352126600639,1.6490789716224694,88.6054718259919,0.0008471028693865191,0.1971153846153846,698.25,731.25,771.7499999999999
2152,39.8875119,-71.07408972,616.5,37.21552825896003,1.6420033114580428,88.60465102424301,0.005555391559793793,0.18357487922705315,698.25,731.25,771.7499999999999
2152,39.8875119,-71.07408972,616.5,37.01082903400941,1.625705331652093,86.94850047602816,-0.006565550557055722,0.21256038647342995,698.25,731.25,771.7499999999999
2152,39.8875119,-71.07408972,616.5,37.234579205688526,1.6167939478519813,86.57812307293946,0.012674228466674146,0.19806763285024154,698.25,729.0,771.7499999999999
2153,39.88740448,-71.07408505,616.5,36.365137663556425,1.6236462950945676,91.72188508354687,0.012734616238956315,0.21359223300970873,698.25,729.0,771.0
2153,39.88740448,-71.07408505,616.5,36.25206086514578,1.6115828190412582,90.43375199529086,0.009381420989910865,0.19902912621359223,696.75,729.0,771.0
2153,39.88740448,-71.07408505,616.5,36.26596635750034,1.5969559172050996,91.7193936697756,0.014159309807523317,0.20388349514563106,695.25,729.0,771.0
2153,39.88740448,-71.07408505,617.25,35.485276526322245,1.5798614487726166,91.90271789108311,0.010108161531659268,0.21951219512195122,695.25,729.0,771.0
2154,39.88729392,-71.07407312,617.25,35.68721199752373,1.5731193081890904,90.24819410672862,0.004544513550752404,0.22058823529411764,695.25,729.0,770.2499999999999
2154,39.88729392,-71.07407312,617.25,35.724239851202526,1.5780262353925163,90.06385051304846,0.009175702901015442,0.20588235294117646,695.25,729.0,770.2499999999999
2154,39.88729392,-71.07407312,617.25,35.0983490957397,1.5934541728270868,88.96047518254328,0.0062670520139470765,0.2019704433497537,695.25,729.0,769.5
2154,39.88729392,-71.07407312,618.0,34.942393708319806,1.6047757672015859,88.77595497914558,0.010173565773139579,0.19306930693069307,695.25,729.0,769.5
2155,39.88718748,-71.07405842,618.0,35.86333240051774,1.6245043986504266,88.5917625265409,0.006769387648877101,0.20297029702970298,693.75,726.75,769.5
2155,39.88718748,-71.07405842,618.0,35.89087686762684,1.6281593111879502,88.59197315634577,0.004501982321967069,0.19801980198019803,693.75,724.5,769.5
2155,39.88718748,-71.07405842,618.0,37.263905936954416,1.6272296462861449,90.24708592623962,-0.003530037577255,0.19801980198019803,693.75,724.5,769.5
2156,39.887082,-71.07404837,618.0,39.16831469328593,1.6457360849097493,92.08655941215007,-0.0011898844051792363,0.18811881188118812,693.75,724.5,769.5
2156,39.887082,-71.07404837,618.0,39.9109918302957,1.6732430381632108,92.82357560231999,0.0012980445850310858,0.20297029702970298,693.0,724.5,769.5
2156,39.887082,-71.07404837,618.0,39.84005952682955,1.6831373743914273,92.45740469239298,0.005907163328013033,0.2538860103626943,690.75,724.5,762.7500000000001
2156,39.887082,-71.07404837,618.0,40.101902621327724,1.6823745254437137,91.72300054030794,0.005300848886540011,0.2604166666666667,683.25,723.0,762.0
2156,39.887082,-71.07404837,618.0,40.87925294577989,1.6705461820275385,90.25305620233931,-0.007913391116176229,0.2552083333333333,683.25,714.0,762.0
2157,39.88696857,-71.07404812,618.0,41.21707870250083,1.6706727945962037,92.82634461957298,0.00527562794342319,0.18181818181818182,683.25,714.0,750.0
2157,39.88696857,-71.07404812,618.0,40.910177899994544,1.685774756287395,91.1730062396345,0.00028815348921123584,0.17613636363636365,683.25,714.0,750.0
2157,39.88696857,-71.07404812,618.75,41.19528470670211,1.7115604988295574,91.17415533597811,0.005809453612999167,0.16,683.25,714.0,750.0
2158,39.88686407,-71.07403938,618.75,42.142790823186,1.72075026620998,92.09441459547142,0.0053927334624549956,0.16,683.25,714.0,750.0
2158,39.88686407,-71.07403938,618.75,42.74970030705998,1.7231283958464283,92.8308178662577,0.007224792717732024,0.17857142857142858,683.25,714.0,744.75
2158,39.88686407,-71.07403938,618.75,43.96489666002909,1.7230483744781329,92.46530510641786,0.007318552796320469,0.16666666666666666,683.25,714.0,744.75
2158,39.88686407,-71.07403938,618.75,46.639387689110166,1.7335581138550358,93.38767312776818,0.004402557483574896,0.16666666666666666,683.25,714.0,744.75
2159,39.88676427,-71.07403727,618.75,48.01487360813673,1.7338690941882937,95.04689826903177,-0.0051867346549166905,0.16071428571428573,683.25,714.0,744.75
2159,39.88676427,-71.07403727,618.75,46.7636908058268,1.7446023912432866,94.13662502362519,-0.007302990313369027,0.18452380952380953,683.25,714.0,744.75
2159,39.88676427,-71.07403727,618.75,45.32935129698419,1.746068446791853,91.66488216790351,-0.00531331514410731,0.20238095238095238,683.25,714.0,744.75
2160,39.8866601,-71.07403042,618.75,44.492242469917926,1.7271141880217267,92.40580332046962,0.00208393179381194,0.19642857142857142,683.25,714.0,744.75
2160,39.8866601,-71.07403042,618.75,44.059385440063224,1.7063355095579174,92.58924378799138,-0.003608766777468014,0.19642857142857142,683.25,714.0,744.75
2160,39.8866601,-71.07403042,618.75,43.87687709994545,1.7130159356498122,94.61157006493215,-0.0034010921755417973,0.17261904761904762,683.25,714.0,744.75
2160,39.8866601,-71.07403042,618.75,42.811131804087594,1.7264831996813883,93.88100526392034,0.001928675951465014,0.19642857142857142,683.25,714.0,744.75
2161,39.88655313,-71.07402498,618.75,41.52407200919657,1.7233170175293866,93.88716698195599,0.008078943513298758,0.20833333333333334,683.25,714.0,744.75
2161,39.88655313,-71.07402498,618.75,41.12073428293518,1.711242731822049,94.4489564811287,-0.0018770490263325507,0.20833333333333334,683.25,714.0,744.75
2161,39.88655313,-71.07402498,619.5,40.34189199630441,1.6786007874996358,92.98295802553685,-0.011454151253332167,0.17964071856287425,683.25,714.0,744.75
2161,39.88655313,-71.07402498,619.5,40.987186431060245,1.6412846903952938,92.05792225804966,0.007486498432618483,0.16766467065868262,683.25,714.0,744.75
2162,39.88644642,-71.0740183,619.5,43.081236959388804,1.627086599908944,92.42198225712374,0.007283282151129445,0.17365269461077845,683.25,714.0,744.75
2162,39.88644642,-71.0740183,620.25,43.61217647412101,1.6142660826325048,93.17644312702953,0.007470067518841434,0.18072289156626506,683.25,714.0,744.75
2162,39.88644642,-71.0740183,620.25,43.26524438654597,1.6109863236100177,95.25772683744219,0.0018419907415785802,0.18674698795180722,683.25,714.0,744.75
2162,39.88644642,-71.0740183,620.25,44.83872316013953,1.6106077133010006,92.74128785343825,0.01234066591687339,0.19879518072289157,683.25,714.0,744.75
2163,39.88634302,-71.07401518,620.25,46.381323928939445,1.6243077644130393,91.48306940903451,0.008612583938787291,0.20481927710843373,683.25,714.0,744.75
2163,39.88634302,-71.07401518,619.5,46.460651128273945,1.6451250368049002,91.31682479406489,0.007695630113222665,0.18562874251497005,683.25,714.0,744.75
2163,39.88634302,-71.07401518,619.5,45.5069915095023,1.6703968560267168,90.95982525739741,0.007209133905837594,0.17365269461077845,683.25,714.0,744.75
2163,39.88634302,-71.07401518,620.25,44.382709436778356,1.6886671823020976,87.30489781998689,-0.004927521952024473,0.1686746987951807,683.25,714.0,744.75
2164,39.8862357,-71.07401318,620.25,43.193015447320505,1.6965720782089135,90.31800104850032,-0.004375442659500558,0.18674698795180722,683.25,714.0,744.75
2164,39.8862357,-71.07401318,620.25,41.65621767285929,1.706922117448173,88.58514871945317,0.011541727431167503,0.18072289156626506,683.25,714.0,744.75
2164,39.8862357,-71.07401318,620.25,40.27502599258646,1.733549986089828,89.6852131122545,0.012385098820598075,0.18674698795180722,683.25,714.0,744.75
2165,39.88612683,-71.07400517,620.25,38.66302597632059,1.7476640357589617,88.39565349037488,0.006049919818608435,0.1746987951807229,683.25,714.0,744.75
2165,39.88612683,-71.07400517,620.25,37.00254427848214,1.7400212207112442,87.84354760223557,0.0074582866200810505,0.1927710843373494,683.25,714.0,744.75
2165,39.88612683,-71.07400517,620.25,36.34023091351195,1.7182005766327277,88.02698039594215,0.006828503137819862,0.18072289156626506,683.25,714.0,744.75
2165,39.88612683,-71.07400517,620.25,36.5566893034865,1.6983754803986384,88.39434502837793,0.009547079211200321,0.1927710843373494,683.25,714.0,744.75
2166,39.88601915,-71.07400193,620.25,35.44274517850027,1.6731424966036497,87.10733974361438,0.014999033028580225,0.1927710843373494,683.25,714.0,744.75
2166,39.88601915,-71.07400193,621.0,34.45597525505334,1.6515780841899883,88.39246310662936,0.01053193979875361,0.16363636363636364,683.25,714.0,744.75
2166,39.88601915,-71.07400193,621.0,34.405706984134284,1.6510228298516874,88.20682153311282,0.002352896667661812,0.18181818181818182,683.25,714.0,744.75
2166,39.88601915,-71.07400193,621.0,34.40327805960187,1.6405568115311884,86.18483321772469,0.003381816919544771,0.18181818181818182,683.25,714.0,744.75
2167,39.88590708,-71.07400085,621.0,35.83900946006296,1.63616202197247,87.29023466668849,0.0013193966763911144,0.20606060606060606,683.25,714.0,744.75
2167,39.88590708,-71.07400085,621.0,37.29060375672866,1.6438848691629624,87.84489489357009,0.0074993561608458605,0.20606060606060606,683.25,714.0,744.75
2167,39.88590708,-71.07400085,621.0,36.95202955169499,1.6434581118017082,87.66320205979372,0.0012465175186732807,0.23030303030303031,683.25,714.0,744.75
2167,39.88590708,-71.07400085,620.25,35.572204147137846,1.6283937681576404,86.92837945253802,-0.00681451586750344,0.20481927710843373,683.25,714.0,744.75
2168,39.88580182,-71.07400005,620.25,35.55515636698057,1.6302981631074105,87.66274910083435,-0.00786980718742945,0.19879518072289157,683.25,714.0,744.75
2168,39.88580182,-71.07400005,621.0,37.07064429370238,1.6475980021837242,86.55902252830813,-0.006142710545275084,0.2,683.25,714.0,744.75
2168,39.88580182,-71.07400005,621.0,37.278283389443914,1.666294053449312,88.58025522429327,0.0096588899411843,0.18787878787878787,683.25,714.0,744.75
2168,39.88580182,-71.07400005,621.0,40.46193976258697,1.6661315751030021,90.05191760265271,0.012983402277746596,0.2,683.25,714.0,744.75
