SP,lat,lon,seafloor_depth_m,max_amplitude,mean_envelope,mean_inst_freq_hz,mean_cosine_phase,fault_likelihood,horizon_1_depth_m,horizon_2_depth_m,horizon_3_depth_m
150,39.77407127,-71.58876752,699.0,5.830599071765954,0.263482936835656,80.85778698688426,-0.005661850505208039,0.2411764705882353,762.0,795.0,826.5000000000001
150,39.77407127,-71.58876752,699.0,5.980328266944887,0.2604434199775148,80.4108273423033,-0.007266902031921246,0.25882352941176473,762.0,795.0,826.5000000000001
150,39.77407127,-71.58876752,698.25,5.89054649161126,0.25873873046399737,80.18811980278824,-0.015521498284684129,0.24561403508771928,762.0,795.0,826.5000000000001
151,39.7739774,-71.58888165,698.25,5.581329973603493,0.2587016876223504,80.18679171659655,-0.012147295742559605,0.2222222222222222,762.0,794.25,826.5000000000001
151,39.7739774,-71.58888165,698.25,5.869023139247678,0.26110235730779224,80.8598810897837,-0.011447395498870638,0.2222222222222222,762.0,794.25,826.5000000000001
151,39.7739774,-71.58888165,698.25,5.717317989236881,0.26624778200725924,80.85758217315701,0.001055373602144888,0.23976608187134502,762.0,794.25,826.5000000000001
151,39.7739774,-71.58888165,698.25,5.598840718810028,0.2689813335855055,81.30674201242407,0.004800698409682884,0.23391812865497075,762.0,794.25,826.5000000000001
151,39.7739774,-71.58888165,698.25,5.638601379971473,0.2712113755864204,82.20769765507626,0.00033784937919671215,0.23976608187134502,762.0,794.25,826.5000000000001
152,39.77388358,-71.58899327,698.25,5.455602314242228,0.2754322570586586,81.98221654465388,-0.0039051573911583074,0.22807017543859648,762.0,794.25,826.5000000000001
152,39.77388358,-71.58899327,698.25,5.713914155570664,0.2784497563319335,81.303771887027,-0.00820722129107183,0.2222222222222222,762.0,794.25,826.5000000000001
152,39.77388358,-71.58899327,697.5,5.898628251844364,0.2806501555904197,81.52285271717909,-0.013394621608491008,0.21511627906976744,762.0,794.25,826.5000000000001
152,39.77388358,-71.58899327,697.5,6.002843132970288,0.278590751138292,81.51739786816306,-0.009337125214301011,0.19767441860465115,762.0,794.25,826.5000000000001
153,39.77378837,-71.58910137,697.5,6.2214185839871305,0.27841183127924146,82.41551475112286,-0.007780901454345652,0.23255813953488372,760.5,794.25,826.5000000000001
153,39.77378837,-71.58910137,697.5,6.375222049501507,0.2783625880896994,81.51218281276,-9.01516674999084e-05,0.25,759.7500000000001,794.25,826.5000000000001
153,39.77378837,-71.58910137,697.5,6.841973857584239,0.2805471623376476,81.05740028105497,0.009857946910605842,0.2441860465116279,759.7500000000001,793.5,826.5000000000001
153,39.77378837,-71.58910137,696.75,7.581653350228264,0.2873037227933341,81.50207024531286,0.008015728483820818,0.19653179190751446,759.0,793.5,826.5000000000001
153,39.77378837,-71.58910137,696.75,7.916090431250229,0.29418070998732854,81.72152192401695,-0.006089994066463196,0.23699421965317918,759.0,793.5,826.5000000000001
154,39.77369048,-71.58920735,696.75,8.06779485903598,0.2969165416547278,80.59237438271388,-0.0059479208970371795,0.23699421965317918,758.2500000000001,793.5,826.5000000000001
154,39.77369048,-71.58920735,696.75,7.227222577501372,0.29395962334958436,82.6197168186554,-0.007572740796603282,0.26011560693641617,758.2500000000001,793.5,826.5000000000001
154,39.77369048,-71.58920735,696.75,6.839651698112699,0.2870341298752559,81.2708669359752,-0.012824102041516822,0.2254335260115607,757.5,793.5,826.5000000000001
154,39.77369048,-71.58920735,696.0,6.655515037612326,0.2822843826692579,78.79505302480176,-0.007614661783476752,0.20114942528735633,757.5,793.5,826.5000000000001
155,39.77358605,-71.58930915,696.0,6.104982967544981,0.2798064911956969,79.69515517176512,-0.013620601344778684,0.1781609195402299,757.5,793.5,826.5000000000001
